Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
2716,GP,M,16,R,GT3,A,2,2,at_home,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,1,3,2,2,4,1.0,13,12,12
2717,GP,F,15,U,GT3,T,2,3,other,other,reputation,other,1,4,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,4,1,3.0,10,9,10
2718,GP,M,17,R,GT3,T,4,4,teacher,health,home,mother,4,4,0,no,no,no,no,yes,yes,yes,no,4,4,4,3,1,3,4.0,12,13,15
2719,GP,F,15,U,GT3,T,2,2,other,other,reputation,mother,1,4,0,no,yes,no,no,no,yes,yes,no,4,5,4,1,1,5,2.0,12,13,12
2720,GP,F,18,U,LE3,A,2,1,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,3,5,2,3,4,5.0,17,17,18
2721,GP,F,16,R,GT3,T,4,4,other,services,reputation,mother,2,1,0,no,no,no,no,yes,no,yes,no,5,2,4,1,5,5,4.0,10,11,12
2722,GP,F,17,R,GT3,T,2,2,other,other,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,5,4,5,4,2,3,1.0,16,17,18
2723,GP,M,17,R,GT3,T,4,3,at_home,services,reputation,mother,1,1,1,no,yes,no,no,no,yes,yes,no,3,3,1,3,3,3,9.0,9,9,9
2724,GP,M,15,U,LE3,T,2,2,at_home,other,home,father,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,3,2,1,3,1.0,15,16,16
2725,MS,F,17,U,LE3,T,2,3,at_home,services,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,5,4,1,3,3,2.0,14,13,14
2726,MS,F,20,R,LE3,T,1,1,at_home,at_home,reputation,other,2,3,2,no,yes,no,yes,yes,yes,yes,yes,4,4,5,1,3,5,4.0,11,11,10
2727,MS,F,17,U,GT3,T,3,3,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,3,4,2,4,1,5,1.0,10,10,16
2728,MS,F,17,R,LE3,T,4,2,teacher,other,course,father,2,3,1,no,no,yes,no,yes,yes,yes,no,5,3,2,1,1,5,5.0,10,10,10
2729,GP,F,17,R,GT3,T,4,4,other,services,course,mother,3,2,0,yes,yes,no,no,yes,yes,yes,no,4,4,1,5,1,5,3.0,14,15,16
2730,GP,F,15,U,GT3,T,1,1,at_home,other,other,father,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,3,5,1,1,5,2.0,10,11,11
2731,GP,F,17,U,LE3,T,3,3,other,at_home,reputation,mother,1,4,0,no,yes,no,no,yes,yes,yes,yes,3,3,5,1,3,5,3.0,14,13,14
2732,GP,F,17,U,GT3,T,2,2,at_home,services,other,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,4,5,11.0,14,14,14
2733,GP,F,17,U,GT3,A,1,1,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,1,3,4.0,14,15,15
2734,MS,M,17,U,GT3,T,4,4,teacher,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,1,3,4,5,9.0,10,9,11
2735,MS,F,17,R,LE3,T,2,1,other,other,course,father,4,2,0,no,no,no,no,yes,yes,yes,yes,4,3,2,1,2,5,6.0,6,7,7
2736,GP,F,17,U,GT3,T,1,1,at_home,other,course,father,1,1,0,no,yes,no,no,yes,yes,yes,no,3,3,2,1,1,3,4.0,12,11,11
2737,GP,F,16,U,GT3,T,3,3,health,other,course,father,2,3,1,yes,no,no,no,yes,yes,yes,yes,4,1,5,2,1,3,15.0,12,12,13
2738,MS,F,16,R,GT3,T,4,2,health,services,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,1,4,1,4,3,1.0,9,10,11
2739,GP,F,17,U,LE3,T,3,4,at_home,health,course,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,1,1,1,1.0,12,11,11
2740,MS,F,18,R,GT3,A,1,1,other,other,other,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,2,3,4,0.0,11,10,10
2741,GP,F,16,U,GT3,T,1,1,other,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,2,2,2,2,0.0,13,14,14
2742,GP,M,15,U,GT3,T,2,2,services,other,course,mother,2,3,0,no,no,no,yes,no,yes,yes,yes,4,4,4,2,2,1,4.0,13,12,12
2743,MS,M,17,U,GT3,T,0,1,other,other,other,father,2,1,0,no,no,no,yes,no,yes,yes,yes,3,3,3,1,2,2,6.0,11,10,10
2744,MS,F,16,U,GT3,T,1,1,at_home,other,home,mother,1,2,0,no,no,no,no,no,yes,yes,no,4,3,4,1,5,3,2.0,7,8,7
2745,GP,F,18,U,LE3,T,2,4,at_home,teacher,course,mother,2,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,2,1,4,4,0.0,10,11,11
2746,MS,F,19,R,GT3,A,2,2,other,other,course,other,1,4,2,no,yes,no,yes,no,yes,yes,yes,5,3,2,4,2,2,5.0,9,10,9
2747,GP,M,17,U,GT3,T,2,2,services,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,1,5,1.0,7,8,8
2748,GP,F,16,U,GT3,T,1,1,at_home,other,reputation,father,3,2,0,no,no,no,no,yes,yes,yes,yes,4,3,3,3,3,2,11.0,10,11,12
2749,GP,M,16,U,LE3,T,4,2,at_home,services,course,other,1,2,0,no,no,yes,yes,yes,yes,yes,no,4,4,5,1,2,3,0.0,12,12,12
2750,GP,F,18,U,GT3,T,1,3,other,services,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,4,4,1.0,10,9,10
2751,GP,M,16,U,LE3,T,1,1,other,services,home,father,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,2,1,1,4.0,14,13,13
2752,GP,F,18,R,LE3,T,4,4,teacher,teacher,course,mother,2,1,0,no,yes,no,no,yes,no,yes,no,2,3,2,1,1,4,2.0,10,11,11
2753,MS,F,18,U,GT3,T,3,4,other,health,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,5,5,3,1,1,5,5.0,14,13,13
2754,GP,M,15,U,GT3,T,2,2,services,services,reputation,mother,1,2,0,yes,yes,no,yes,no,yes,yes,no,4,3,4,1,1,3,3.0,12,11,11
2755,GP,M,18,U,LE3,A,3,1,at_home,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,2,3,2,1,2,5,2.0,13,13,14
2756,GP,F,17,U,GT3,T,3,2,other,services,course,mother,2,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,5,2,1,4,4.0,16,16,16
2757,MS,F,18,R,GT3,T,3,3,services,other,home,mother,3,4,1,no,no,no,no,yes,yes,yes,yes,3,5,3,2,1,4,0.0,14,15,16
2758,GP,M,22,U,LE3,T,2,2,services,other,home,mother,1,3,3,no,no,no,yes,yes,no,yes,yes,4,4,5,1,4,2,9.0,9,10,10
2759,MS,M,19,R,GT3,T,1,2,other,other,course,other,3,2,0,no,yes,no,no,yes,yes,yes,no,5,3,4,1,4,4,6.0,11,13,13
2760,MS,M,18,R,GT3,A,4,4,teacher,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,3,1,3,3,1.0,10,11,11
2761,MS,F,16,R,GT3,T,2,2,at_home,other,reputation,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,5,1,1,5,4.0,14,14,15
2762,GP,M,16,U,GT3,T,4,4,health,other,home,father,1,1,0,no,yes,no,yes,no,yes,yes,no,4,3,3,1,5,3,1.0,8,13,10
2763,MS,M,16,U,GT3,T,1,1,at_home,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,no,3,3,5,1,1,4,4.0,10,8,8
2764,GP,F,17,U,GT3,T,1,3,other,other,course,mother,3,2,0,yes,no,no,yes,yes,no,yes,no,3,2,4,1,5,4,4.0,9,10,11
2765,MS,M,18,U,LE3,T,1,2,at_home,services,other,father,2,1,0,no,yes,no,no,yes,yes,yes,no,5,3,4,2,4,2,3.0,8,9,8
2766,MS,F,16,R,GT3,T,2,2,other,health,reputation,mother,3,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,3,1,3,3,0.0,8,10,10
2767,GP,M,17,U,GT3,T,2,2,other,services,home,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,4,5,2.0,10,11,11
2768,MS,F,16,R,GT3,T,1,2,other,other,home,mother,2,2,0,no,yes,no,no,no,yes,yes,no,5,3,5,1,5,3,5.0,14,14,15
2769,GP,F,16,U,GT3,T,4,3,services,services,course,father,1,2,0,no,no,no,no,yes,yes,yes,yes,3,3,3,1,2,1,2.0,15,14,14
2770,GP,M,17,U,GT3,A,4,2,other,other,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,1,2,1,5,2,8.0,12,13,13
2771,GP,M,18,U,LE3,A,4,3,teacher,services,course,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,4,4,1,1,3,1.0,14,13,13
2772,MS,F,17,U,LE3,T,3,2,other,other,course,mother,2,2,3,no,yes,no,no,yes,yes,yes,no,4,5,3,1,1,3,4.0,8,0,0
2773,GP,M,17,U,GT3,T,4,3,services,services,home,father,1,3,0,no,no,no,no,yes,yes,yes,yes,4,3,4,1,2,4,4.0,9,8,8
2774,MS,M,16,U,GT3,T,3,1,services,other,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,5,2,3,5,8.0,12,13,13
2775,MS,F,18,U,GT3,A,1,1,at_home,other,reputation,mother,2,2,0,yes,no,yes,no,yes,yes,yes,yes,5,2,3,1,4,4,0.0,9,11,11
2776,MS,F,18,U,GT3,T,4,4,teacher,other,reputation,mother,1,1,1,no,yes,no,yes,yes,yes,yes,no,5,4,1,2,2,4,17.0,9,9,10
2777,GP,M,16,U,GT3,T,1,2,other,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,3,5,1,1,4,1.0,15,15,17
2778,GP,F,18,U,LE3,T,4,2,services,other,home,other,1,1,0,yes,no,no,no,yes,yes,yes,yes,1,4,2,1,2,5,4.0,16,17,18
2779,GP,F,15,U,GT3,T,2,2,at_home,other,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,2,2,5,5.0,13,13,14
2780,MS,M,17,R,GT3,T,1,1,at_home,other,home,father,4,1,1,no,no,no,no,yes,no,yes,yes,4,3,3,1,1,1,1.0,8,10,10
2781,GP,F,17,U,GT3,T,2,1,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,3,4,2,1,2,2,22.0,17,16,16
2782,GP,F,17,U,GT3,T,4,1,health,other,course,father,1,3,0,no,yes,yes,yes,no,yes,yes,yes,4,2,2,4,4,3,2.0,13,13,14
2783,GP,F,16,U,GT3,A,4,2,services,at_home,course,mother,3,2,0,no,yes,no,no,no,yes,yes,yes,5,4,1,1,5,3,3.0,11,11,10
2784,MS,F,16,U,GT3,T,4,2,health,other,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,5,1,1,5,2,9.0,16,18,18
2785,MS,F,18,R,GT3,T,4,4,other,at_home,course,other,2,1,0,no,yes,no,no,yes,yes,yes,no,1,2,5,2,2,5,2.0,11,9,10
2786,GP,M,16,U,GT3,T,3,1,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,1,5,10.0,9,9,10
2787,GP,M,17,U,GT3,T,2,1,services,services,other,mother,2,2,0,no,no,no,yes,no,yes,yes,yes,4,3,5,1,5,3,1.0,14,14,14
2788,GP,F,16,U,LE3,T,3,3,services,services,course,father,1,2,0,yes,yes,no,yes,yes,yes,yes,no,3,2,2,2,5,4,1.0,10,11,11
2789,GP,F,15,R,GT3,T,4,4,other,other,course,mother,2,3,0,yes,yes,no,no,no,yes,yes,no,3,2,5,1,4,5,0.0,15,16,16
2790,GP,M,18,R,GT3,T,4,3,health,other,reputation,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,4,4,3,1,2,5,11.0,16,14,14
2791,MS,F,18,R,LE3,A,3,4,services,other,course,mother,1,4,0,no,no,no,yes,yes,no,yes,yes,4,3,3,1,2,2,2.0,11,12,12
2792,GP,F,16,U,LE3,T,2,1,other,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,3,2,5,1,5,4,2.0,11,12,12
2793,MS,F,16,U,GT3,T,2,1,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,4,3,2,1,5,21.0,9,8,9
2794,GP,F,17,R,LE3,T,3,2,other,services,reputation,father,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,4,1,2,5,0.0,14,14,14
2795,GP,M,18,R,GT3,T,3,2,teacher,other,home,mother,2,3,0,no,yes,yes,yes,no,yes,yes,no,5,4,2,1,2,1,3.0,10,10,1
2796,MS,M,17,R,GT3,T,2,3,other,at_home,course,mother,2,2,1,no,yes,no,no,no,no,yes,no,4,3,3,2,3,3,3.0,9,9,8
2797,MS,M,17,U,LE3,T,1,2,at_home,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,3,2,5,1,2,4,5.0,10,9,9
2798,GP,F,17,U,GT3,T,2,2,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,4,1,1,1,4.0,11,11,11
2799,GP,F,18,U,GT3,T,4,4,teacher,health,home,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,5,4,4,1,3,5,0.0,13,14,13
2800,MS,F,18,R,LE3,T,3,2,services,services,reputation,mother,2,2,1,no,yes,no,no,no,yes,yes,yes,5,4,3,1,5,4,13.0,6,8,9
2801,GP,F,16,U,LE3,T,2,4,other,teacher,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,3,3,2,1,1,2,3.0,10,11,11
2802,GP,M,19,U,GT3,T,2,2,services,services,home,other,2,2,1,no,no,no,no,yes,yes,yes,yes,5,3,3,1,4,3,14.0,10,11,11
2803,MS,M,18,U,GT3,T,3,3,at_home,services,course,other,1,2,1,no,yes,no,no,yes,no,yes,yes,4,4,5,1,4,1,4.0,4,0,0
2804,MS,F,16,U,GT3,A,1,1,other,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,5,1,3,1,8.0,12,13,14
2805,MS,F,18,U,LE3,T,4,3,other,other,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,2,1,5,5.0,13,12,13
2806,MS,F,16,R,LE3,T,3,3,at_home,other,other,father,1,3,0,no,yes,no,no,yes,yes,yes,no,3,2,2,1,3,1,6.0,6,8,9
2807,MS,F,19,R,GT3,T,3,3,other,services,course,other,1,1,3,no,yes,no,yes,yes,yes,yes,no,1,3,3,1,4,2,3.0,7,10,10
2808,GP,M,19,U,LE3,A,3,2,services,other,reputation,other,1,4,1,no,no,no,no,yes,no,yes,yes,3,2,2,1,2,3,13.0,9,10,10
2809,GP,M,17,U,GT3,T,4,4,teacher,health,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,2,1,1,4,1.0,14,14,14
2810,GP,M,18,U,LE3,A,1,0,at_home,other,home,mother,2,2,3,no,no,no,no,yes,no,yes,yes,5,5,2,4,1,2,2.0,7,7,8
2811,MS,F,16,R,GT3,A,2,2,health,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,1,1,1,5,0.0,10,11,12
2812,GP,F,15,U,GT3,T,3,2,other,other,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,3,2,5,3.0,12,12,15
2813,GP,F,16,U,GT3,T,1,0,at_home,other,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,3,1,1,3,5,4.0,18,19,19
2814,GP,F,19,U,GT3,T,1,1,at_home,other,reputation,other,2,2,0,no,yes,no,yes,no,yes,yes,no,4,4,4,1,1,4,1.0,17,18,17
2815,MS,F,15,R,LE3,T,1,1,at_home,other,reputation,mother,2,1,0,no,yes,no,no,yes,no,yes,no,4,3,4,2,1,1,3.0,17,17,17
2816,GP,F,17,R,GT3,T,2,2,other,services,course,mother,2,3,0,yes,no,no,no,yes,yes,yes,no,4,4,2,1,1,3,12.0,11,11,10
2817,MS,F,18,R,LE3,A,3,4,services,at_home,other,mother,3,3,0,no,no,no,no,yes,yes,yes,yes,5,3,4,2,2,5,0.0,12,12,13
2818,GP,F,18,U,LE3,T,4,2,teacher,services,reputation,father,2,4,0,yes,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,2.0,10,9,10
2819,GP,F,16,U,GT3,T,2,2,at_home,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,5,2,5,1,2,5.0,14,15,17
2820,GP,F,17,U,GT3,A,4,2,teacher,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,1,3,1,1,1,2,1.0,12,12,13
2821,MS,F,19,U,GT3,T,4,4,health,health,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,1,2,5,0.0,11,12,14
2822,GP,F,16,U,GT3,T,4,3,teacher,services,reputation,mother,1,2,1,no,no,no,no,no,yes,yes,no,4,3,1,1,3,4,9.0,10,12,13
2823,GP,F,16,U,GT3,A,1,2,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,2,3,3,5.0,12,12,12
2824,GP,F,16,U,GT3,T,1,2,other,other,reputation,mother,3,1,0,no,yes,no,yes,yes,no,yes,yes,3,3,3,1,1,5,1.0,8,9,9
2825,GP,F,19,U,GT3,T,2,1,health,other,course,mother,1,1,1,no,yes,no,no,yes,yes,yes,no,3,4,5,1,2,1,13.0,10,11,10
2826,MS,F,17,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,no,yes,no,4,2,3,2,4,2,1.0,10,9,10
2827,MS,F,17,U,GT3,T,2,2,other,other,other,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,2,5,1,3,3,2.0,15,15,15
2828,GP,M,17,U,GT3,T,1,2,other,other,reputation,mother,2,2,0,yes,yes,no,yes,yes,no,yes,no,5,3,2,1,4,3,3.0,9,10,10
2829,MS,M,16,R,LE3,T,1,2,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,1,3,4,2,2,4,9.0,10,11,10
2830,GP,F,15,U,LE3,T,2,4,other,other,home,father,1,1,0,yes,yes,no,no,yes,yes,yes,no,4,2,3,1,2,5,2.0,14,13,13
2831,GP,F,19,U,GT3,T,3,4,at_home,health,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,2,1,1,3.0,12,9,10
2832,GP,M,15,U,GT3,T,1,1,other,other,reputation,mother,1,3,0,no,yes,no,yes,no,yes,yes,no,4,3,2,1,3,2,6.0,11,9,11
2833,GP,F,15,U,GT3,T,2,1,services,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,1,5,1.0,14,13,14
2834,GP,F,15,U,GT3,T,2,2,at_home,services,course,mother,2,3,0,no,yes,no,no,no,yes,yes,no,3,3,2,1,2,5,2.0,9,7,6
2835,GP,F,16,U,GT3,T,1,0,at_home,other,reputation,mother,2,2,1,yes,yes,no,yes,yes,no,yes,yes,2,3,2,2,1,3,1.0,7,8,8
2836,MS,F,15,U,GT3,T,2,4,services,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,5,1,2,3,5.0,13,12,13
2837,MS,F,17,R,GT3,T,4,2,health,other,home,father,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,5,1,1,2,1.0,16,16,17
2838,GP,F,15,U,GT3,T,3,2,other,services,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,2,4,1,1,3,11.0,14,15,16
2839,GP,F,17,U,LE3,T,2,1,services,other,course,mother,1,1,0,yes,no,no,no,yes,yes,yes,no,5,4,2,2,1,5,12.0,12,13,14
2840,MS,F,17,U,GT3,T,2,2,other,other,reputation,mother,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,4,3,8.0,8,7,7
2841,GP,M,17,U,LE3,T,4,4,services,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,3,4,4,1,5,5,5.0,12,13,13
2842,GP,F,18,R,GT3,T,1,2,services,services,reputation,mother,2,3,0,yes,no,no,yes,yes,yes,yes,yes,4,4,4,1,4,5,1.0,17,18,18
2843,MS,M,17,U,GT3,A,2,1,other,services,home,mother,1,2,0,yes,yes,no,yes,no,no,yes,yes,5,1,2,1,1,5,0.0,9,10,11
2844,GP,F,15,U,GT3,T,1,1,other,other,reputation,mother,2,2,0,yes,yes,yes,no,yes,yes,yes,yes,5,3,1,1,4,5,5.0,11,11,13
2845,MS,M,18,U,GT3,T,4,4,teacher,other,other,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,3,5,3,1,3,4,4.0,12,13,14
2846,GP,F,16,U,LE3,T,3,4,other,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,2,1,3.0,11,10,11
2847,MS,F,15,R,GT3,T,3,4,other,other,other,mother,3,2,1,no,yes,no,no,yes,yes,yes,no,4,3,2,1,1,4,4.0,6,8,8
2848,MS,M,20,R,GT3,T,3,3,other,other,home,mother,1,2,2,no,yes,no,yes,yes,yes,yes,yes,4,1,4,1,3,5,3.0,4,8,8
2849,GP,M,17,R,GT3,T,1,1,at_home,services,home,mother,3,2,0,no,no,no,no,yes,yes,yes,no,3,2,1,1,3,3,10.0,10,9,10
2850,GP,M,18,U,LE3,T,2,3,other,other,home,father,1,2,0,no,no,no,no,yes,yes,yes,yes,5,4,1,1,4,1,1.0,12,12,13
2851,GP,M,18,U,GT3,T,4,3,teacher,services,course,mother,2,2,0,yes,yes,no,yes,yes,no,yes,yes,5,3,2,1,4,4,6.0,10,11,11
2852,MS,F,18,U,GT3,T,3,4,services,other,reputation,mother,1,3,2,no,no,no,no,yes,yes,yes,yes,1,3,3,3,2,1,5.0,6,8,8
2853,MS,M,17,U,GT3,T,1,1,at_home,other,other,father,1,2,0,no,yes,no,no,yes,no,yes,no,4,2,3,1,3,3,3.0,9,9,9
2854,GP,F,16,U,LE3,T,4,3,teacher,other,home,father,1,2,0,yes,no,no,no,yes,yes,yes,yes,4,3,2,1,2,2,6.0,14,13,14
2855,GP,F,16,R,GT3,T,4,2,services,other,course,mother,2,3,0,yes,yes,no,no,no,yes,yes,yes,1,3,4,1,3,1,11.0,10,9,10
2856,MS,F,17,R,LE3,A,4,4,other,other,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,3,4,5.0,10,11,11
2857,GP,F,18,U,GT3,T,1,2,at_home,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,2,3,9.0,13,12,14
2858,MS,F,17,U,GT3,T,4,2,services,other,course,father,2,1,1,no,yes,no,yes,no,yes,yes,no,4,4,2,3,4,3,1.0,9,10,11
2859,GP,F,18,U,GT3,T,3,3,at_home,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,3,3,3,1,5,5,1.0,11,12,14
2860,MS,F,16,U,GT3,T,4,4,services,other,course,father,1,2,0,no,no,no,no,yes,no,yes,no,5,3,5,1,1,2,2.0,10,11,12
2861,GP,F,17,U,LE3,T,4,4,other,teacher,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,2,5,3,4,5,2.0,8,10,10
2862,GP,F,18,R,LE3,A,3,4,at_home,teacher,reputation,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,4,4,3,3,3,5,3.0,15,15,16
2863,GP,M,18,R,LE3,T,4,4,teacher,services,course,mother,3,1,3,no,yes,no,no,yes,yes,yes,no,4,5,4,1,4,4,3.0,10,11,11
2864,GP,F,16,R,GT3,T,2,3,other,services,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,4,1,1,1,0.0,11,11,10
2865,GP,M,19,U,GT3,T,2,2,at_home,other,course,other,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,1,3,1,2,3,5.0,14,13,14
2866,GP,F,16,U,LE3,T,1,4,other,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,2,4,3,2,0.0,14,13,13
2867,MS,M,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,2,1.0,10,11,10
2868,GP,M,16,U,GT3,T,1,1,other,services,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,1,2,3,1,3,5,5.0,16,17,17
2869,GP,F,17,U,GT3,T,2,2,services,other,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,4,3,4,1,3,5,1.0,14,14,14
2870,MS,M,17,R,LE3,A,4,4,teacher,services,course,mother,2,1,0,no,no,no,no,yes,yes,yes,no,4,4,5,2,1,4,12.0,7,8,6
2871,MS,F,17,U,LE3,T,1,2,at_home,other,course,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4,3,1,3,2,3,2.0,8,9,10
2872,GP,F,17,U,LE3,T,3,1,health,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,2,3,1,2,5,3.0,13,13,13
2873,MS,F,16,R,GT3,T,2,1,other,services,home,mother,1,3,0,no,no,no,no,no,yes,yes,no,4,4,3,2,4,2,2.0,14,13,13
2874,MS,M,16,U,GT3,T,2,2,other,at_home,other,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,4,1,3,1,2.0,13,12,12
2875,GP,F,15,U,GT3,T,1,1,at_home,services,reputation,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,4,2,21.0,13,11,11
2876,GP,M,18,U,GT3,T,4,3,teacher,other,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,5,1,4,5,4.0,13,13,13
2877,GP,F,16,R,GT3,T,2,3,other,other,reputation,mother,1,3,0,no,no,yes,no,yes,yes,yes,no,4,5,3,1,1,1,4.0,10,11,11
2878,GP,M,17,U,GT3,A,2,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,2,4,1,2,2,10.0,12,13,14
2879,GP,M,20,U,GT3,T,3,3,services,other,reputation,mother,2,2,0,no,no,no,no,yes,no,yes,yes,2,3,2,3,1,4,4.0,10,10,10
2880,GP,M,16,R,GT3,T,4,2,health,other,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,no,3,3,5,1,3,4,5.0,14,14,15
2881,MS,M,16,U,LE3,T,4,3,teacher,other,reputation,mother,1,1,2,no,no,no,no,yes,yes,yes,yes,4,2,4,1,1,2,3.0,9,8,8
2882,GP,M,17,U,GT3,T,2,3,other,services,reputation,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,3,5,5,2,2,3,3.0,7,8,5
2883,GP,F,17,U,GT3,T,2,2,at_home,services,course,father,1,2,1,no,yes,no,yes,no,yes,yes,no,4,3,2,1,2,5,0.0,12,13,13
2884,GP,M,17,U,GT3,T,2,2,other,services,home,mother,1,2,0,yes,no,no,no,yes,yes,yes,yes,5,1,4,1,1,3,6.0,11,12,12
2885,GP,F,16,U,GT3,T,3,3,teacher,other,reputation,mother,2,3,0,no,yes,no,yes,no,yes,yes,no,3,3,3,1,1,1,4.0,12,13,14
2886,GP,F,15,U,LE3,A,1,1,at_home,other,home,father,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,2,5,5.0,15,13,13
2887,MS,M,17,R,GT3,T,1,2,other,services,other,father,1,1,1,no,no,no,yes,no,no,yes,no,5,4,4,1,2,2,7.0,8,9,9
