Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
2554,GP,F,16,R,GT3,T,4,2,other,services,course,father,2,1,0,yes,yes,no,no,yes,yes,no,yes,4,3,4,1,5,5,1.0,12,13,13
2555,MS,F,17,U,GT3,T,2,2,at_home,services,other,mother,3,2,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,2,5.0,11,10,10
2556,GP,M,15,U,LE3,T,1,1,at_home,other,course,mother,1,3,0,no,yes,no,yes,no,yes,yes,no,5,3,4,2,1,2,2.0,9,9,10
2557,GP,F,16,U,GT3,T,1,1,at_home,other,home,mother,2,1,0,yes,no,no,yes,yes,yes,yes,yes,4,4,4,1,3,1,3.0,14,14,15
2558,GP,F,19,U,GT3,T,1,3,other,other,course,other,3,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,4,1,4,5,1.0,10,9,10
2559,GP,F,17,U,GT3,T,1,3,at_home,other,reputation,father,1,2,0,yes,yes,no,no,yes,yes,no,no,4,3,3,2,1,5,24.0,0,11,11
2560,GP,M,16,U,GT3,A,4,1,teacher,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,2,1,1,1,5,1.0,10,10,11
2561,GP,M,18,U,GT3,A,4,2,teacher,services,reputation,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,2,5,1,2,4,4,1.0,9,9,10
2562,GP,F,17,U,GT3,T,3,2,services,other,other,father,1,3,0,yes,no,no,no,yes,yes,yes,yes,5,3,3,2,3,5,1.0,14,14,15
2563,GP,M,16,U,GT3,T,1,1,other,at_home,reputation,mother,2,2,0,no,no,no,no,no,yes,yes,no,3,4,2,2,4,5,11.0,14,13,12
2564,MS,M,16,R,GT3,T,2,4,other,teacher,other,father,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,1,4,1.0,6,8,8
2565,MS,M,18,U,GT3,T,2,1,other,other,course,mother,1,2,1,no,no,no,no,yes,no,no,yes,2,4,3,1,2,5,3.0,8,10,10
2566,GP,M,16,U,LE3,A,3,1,other,at_home,home,mother,2,1,0,no,no,no,no,yes,yes,no,no,5,4,5,1,2,5,0.0,10,11,11
2567,GP,F,16,U,LE3,T,1,1,at_home,services,home,mother,2,1,0,yes,no,no,no,yes,yes,yes,no,5,5,4,1,3,5,0.0,13,14,14
2568,GP,F,16,U,GT3,T,3,3,at_home,services,course,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,2,2,2,5,12.0,13,14,15
2569,GP,M,17,R,GT3,T,3,3,at_home,other,home,mother,1,3,0,no,yes,no,no,no,yes,no,no,4,2,2,1,1,3,1.0,11,11,11
2570,GP,F,16,U,GT3,T,2,2,other,at_home,home,father,1,1,0,yes,yes,no,no,no,yes,yes,yes,4,1,2,2,4,4,17.0,14,14,15
2571,GP,F,18,U,GT3,T,1,1,at_home,services,course,mother,1,3,0,yes,no,no,yes,yes,yes,yes,no,5,4,1,1,1,5,0.0,13,14,13
2572,GP,M,17,U,GT3,T,2,1,services,services,home,father,1,1,0,no,yes,no,yes,no,yes,yes,no,3,2,2,4,1,1,3.0,12,12,13
2573,GP,F,15,R,GT3,T,4,2,teacher,other,course,mother,2,2,0,yes,yes,no,no,yes,yes,no,no,4,2,5,3,3,1,2.0,15,14,16
2574,MS,F,19,R,LE3,A,3,3,at_home,other,course,other,1,1,0,yes,yes,no,yes,yes,yes,yes,yes,4,2,5,1,4,5,19.0,15,17,17
2575,GP,M,16,U,GT3,T,3,3,other,other,course,father,2,2,0,yes,yes,no,no,yes,yes,no,yes,4,3,4,1,4,3,5.0,14,14,15
2576,GP,F,18,U,GT3,T,2,2,services,other,reputation,mother,2,3,0,yes,yes,no,no,no,yes,yes,no,3,4,3,2,3,4,1.0,10,9,9
2577,GP,F,18,U,GT3,T,4,4,other,teacher,home,mother,1,3,0,yes,no,no,no,yes,no,yes,no,3,3,4,1,1,3,17.0,9,9,8
2578,GP,F,15,U,GT3,T,3,4,other,services,home,mother,1,1,0,yes,no,no,no,no,yes,yes,no,5,3,2,1,1,5,0.0,12,13,14
2579,GP,F,19,R,GT3,T,3,2,other,services,course,other,3,2,1,yes,yes,no,yes,yes,yes,no,no,5,4,2,3,5,1,3.0,8,6,0
2580,GP,M,18,U,GT3,T,4,4,health,teacher,course,mother,2,2,0,no,no,no,no,yes,no,yes,no,4,4,3,1,3,5,2.0,11,12,12
2581,GP,F,17,U,LE3,T,2,1,other,other,course,mother,1,1,0,yes,no,no,yes,no,yes,yes,no,3,3,5,1,2,2,12.0,12,13,14
2582,GP,F,15,U,GT3,T,3,2,other,other,home,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,yes,4,4,4,1,5,5,17.0,12,11,12
2583,GP,F,17,U,GT3,T,2,2,other,other,reputation,mother,1,1,0,yes,no,no,yes,yes,yes,yes,no,3,5,4,1,1,1,4.0,14,15,17
2584,GP,F,18,U,GT3,T,2,2,at_home,services,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,5,5,3,1,1,1,3.0,13,12,12
2585,GP,M,17,R,GT3,T,2,3,health,other,course,mother,4,1,0,no,yes,no,yes,yes,yes,yes,no,5,5,4,2,3,5,2.0,13,13,14
2586,GP,F,15,U,GT3,T,3,2,other,other,home,father,1,1,0,yes,yes,no,no,yes,yes,yes,no,5,4,3,1,1,2,1.0,17,17,18
2587,MS,F,18,U,LE3,A,4,3,other,services,course,mother,2,1,0,yes,no,no,no,yes,yes,no,no,3,4,5,1,1,1,1.0,9,10,11
2588,GP,F,16,U,GT3,T,4,1,teacher,at_home,course,mother,2,3,1,yes,no,no,no,yes,yes,yes,no,4,3,3,1,4,5,3.0,9,10,11
2589,GP,F,18,U,GT3,T,4,4,teacher,services,home,mother,2,2,0,yes,yes,no,no,yes,yes,yes,yes,1,4,4,2,1,4,2.0,12,11,11
2590,MS,M,16,R,GT3,T,3,1,services,services,reputation,mother,2,1,0,no,no,no,no,yes,yes,yes,no,3,3,2,1,1,3,6.0,10,10,10
2591,MS,M,16,U,GT3,T,1,1,at_home,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,5,3,2,1,1.0,12,12,13
2592,GP,F,16,U,GT3,T,4,4,services,other,course,mother,2,1,0,yes,yes,no,no,yes,no,yes,no,5,3,3,1,1,4,0.0,10,11,11
2593,MS,F,18,U,GT3,T,1,3,at_home,services,course,father,1,4,0,yes,yes,no,yes,no,yes,yes,yes,5,5,3,3,2,1,2.0,13,14,14
2594,GP,F,16,U,LE3,A,4,4,health,services,course,mother,1,2,0,yes,no,no,no,yes,yes,yes,yes,4,2,2,1,2,5,1.0,10,9,10
2595,GP,F,16,U,LE3,A,3,2,services,other,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,yes,4,2,2,2,4,5,4.0,10,11,11
2596,GP,F,15,U,GT3,T,3,2,services,services,course,father,1,1,0,yes,yes,no,no,yes,yes,yes,no,5,2,3,1,2,3,1.0,12,13,13
2597,GP,F,15,U,LE3,T,4,4,teacher,other,course,father,1,2,0,yes,no,no,no,yes,yes,yes,no,4,3,4,1,1,4,4.0,16,18,18
2598,GP,F,15,U,LE3,T,3,3,other,other,reputation,mother,2,2,0,yes,no,no,yes,yes,yes,no,no,5,2,4,2,1,4,11.0,10,11,11
2599,GP,M,18,U,GT3,T,1,3,other,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,no,yes,5,3,5,1,5,2,2.0,15,15,16
2600,MS,F,17,R,GT3,T,2,3,services,services,course,father,3,1,0,yes,yes,no,no,yes,yes,yes,no,4,4,3,1,3,5,2.0,7,8,8
2601,MS,F,15,R,LE3,A,1,1,at_home,other,home,mother,3,3,0,yes,no,no,yes,no,yes,yes,no,4,3,4,1,3,4,1.0,7,7,0
2602,MS,M,19,U,LE3,T,4,4,other,teacher,reputation,other,1,3,1,no,yes,no,yes,no,yes,no,yes,4,3,3,1,2,2,1.0,8,8,9
2603,GP,M,16,R,LE3,A,4,4,teacher,other,course,other,1,2,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,2,5,10.0,11,12,12
2604,GP,F,16,U,GT3,T,2,1,at_home,services,course,father,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,3,3,1,4,5,2.0,14,12,13
2605,MS,M,18,R,GT3,T,3,3,services,services,course,mother,3,2,0,yes,yes,no,yes,no,no,no,yes,4,4,3,1,4,4,15.0,10,11,10
2606,MS,M,16,U,GT3,T,3,3,services,services,course,mother,1,4,0,no,yes,no,yes,yes,yes,no,yes,4,2,2,2,1,5,1.0,11,12,13
2607,GP,F,18,U,GT3,T,4,3,teacher,services,other,mother,1,2,0,yes,no,no,yes,no,no,yes,no,4,4,1,1,2,5,3.0,11,11,10
2608,GP,M,16,U,GT3,T,4,2,other,other,reputation,mother,2,2,0,no,no,no,no,yes,no,yes,no,4,1,3,1,4,1,3.0,18,18,17
2609,GP,F,16,U,LE3,T,1,3,at_home,other,other,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,5,2,1,3,5,2.0,14,15,16
2610,GP,F,16,R,GT3,T,3,3,services,at_home,course,mother,2,1,1,yes,no,yes,yes,yes,yes,yes,no,5,3,3,1,1,5,3.0,10,9,10
2611,GP,M,19,U,LE3,T,4,4,teacher,at_home,home,other,1,2,1,no,yes,no,yes,no,no,yes,no,4,5,5,2,2,3,2.0,9,10,10
2612,MS,M,17,U,LE3,T,3,3,at_home,other,other,father,1,3,0,no,no,no,yes,yes,yes,yes,no,5,3,5,1,1,5,8.0,15,17,17
2613,GP,F,16,R,LE3,T,2,3,at_home,other,reputation,mother,1,1,0,yes,yes,no,no,no,yes,yes,yes,5,3,3,1,3,4,5.0,10,11,12
2614,GP,M,17,R,GT3,T,2,3,services,other,reputation,father,2,1,0,no,yes,no,yes,yes,yes,yes,no,5,2,1,1,1,3,1.0,10,9,10
2615,MS,M,16,U,GT3,T,2,2,other,services,course,mother,1,1,0,no,no,no,no,no,no,no,no,4,5,4,5,1,1,1.0,10,9,8
2616,GP,F,19,U,GT3,T,2,4,other,other,course,other,1,2,3,yes,yes,no,no,no,no,yes,yes,5,2,3,1,1,3,4.0,8,8,9
2617,GP,F,16,U,LE3,T,0,2,at_home,other,home,mother,2,3,0,yes,yes,yes,no,yes,yes,yes,yes,4,2,4,1,1,5,3.0,11,11,12
2618,GP,F,17,U,GT3,T,2,4,services,other,home,mother,2,2,0,yes,no,no,yes,no,yes,no,no,4,3,3,1,1,5,1.0,10,9,10
2619,GP,M,19,U,GT3,A,3,1,services,other,home,other,1,3,0,no,yes,no,no,yes,yes,no,no,4,4,5,1,1,4,2.0,14,14,14
2620,MS,F,16,R,LE3,T,4,4,health,services,course,mother,2,2,0,yes,yes,no,no,no,yes,yes,yes,1,1,2,2,4,5,0.0,9,8,10
2621,GP,M,18,U,LE3,T,1,1,at_home,other,home,father,3,3,0,yes,yes,no,yes,yes,yes,yes,yes,5,3,3,1,2,4,1.0,11,12,13
2622,GP,F,17,U,GT3,T,2,2,at_home,other,course,father,1,1,0,yes,yes,no,yes,yes,yes,yes,yes,5,2,3,1,1,1,4.0,11,12,13
2623,MS,M,18,U,GT3,T,1,2,other,at_home,home,mother,2,3,2,no,yes,no,yes,no,yes,yes,no,4,4,4,1,1,5,2.0,9,10,10
2624,GP,F,17,R,GT3,T,4,4,teacher,other,course,mother,2,2,0,yes,yes,no,yes,yes,yes,no,yes,5,2,4,1,4,3,1.0,10,11,12
2625,MS,F,17,R,LE3,A,4,4,other,services,course,mother,2,3,0,yes,yes,no,yes,yes,yes,yes,no,4,3,5,1,3,1,3.0,11,9,10
2626,GP,F,17,R,GT3,T,3,2,services,other,reputation,mother,1,1,0,yes,yes,no,yes,yes,yes,no,yes,2,5,1,1,1,2,10.0,14,13,14
2627,MS,M,19,U,GT3,T,1,1,other,other,home,mother,1,1,1,no,yes,no,no,no,yes,yes,yes,4,4,4,1,1,4,3.0,4,0,0
2628,GP,M,16,U,GT3,T,1,2,other,services,home,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,3,3,3.0,10,11,10
2629,GP,F,16,R,GT3,T,4,3,teacher,other,course,father,2,2,0,yes,yes,no,yes,no,yes,yes,no,4,2,3,1,2,4,12.0,13,12,12
2630,GP,F,16,U,GT3,T,4,3,teacher,other,reputation,father,2,3,0,yes,yes,no,yes,yes,yes,yes,yes,4,4,5,1,4,2,5.0,13,13,13
2631,MS,M,15,U,GT3,T,2,3,services,other,home,father,2,2,1,no,no,no,no,yes,yes,no,no,5,4,1,1,1,5,1.0,7,5,0
2632,GP,F,18,U,LE3,T,4,4,health,teacher,reputation,mother,1,2,0,yes,yes,no,yes,yes,no,yes,yes,4,1,4,1,3,5,4.0,8,9,9
2633,GP,F,17,U,GT3,T,3,1,services,services,home,mother,1,1,0,yes,yes,no,no,yes,no,no,no,5,2,4,1,2,4,0.0,12,12,12
2634,MS,M,15,R,GT3,T,0,2,at_home,other,home,mother,2,3,0,no,no,no,yes,yes,no,yes,no,4,1,4,1,1,4,2.0,5,8,0
2635,GP,F,17,U,LE3,T,1,1,at_home,services,course,mother,1,2,0,yes,yes,no,yes,no,yes,yes,no,5,1,3,1,1,5,5.0,9,10,10
2636,GP,F,15,R,LE3,T,4,3,health,other,course,mother,2,1,0,yes,no,no,yes,yes,yes,yes,yes,2,3,5,2,4,3,2.0,14,15,17
2637,GP,F,19,U,GT3,T,4,4,other,other,home,mother,1,2,1,yes,yes,no,no,yes,yes,no,no,4,2,2,1,2,2,4.0,8,9,9
2638,GP,F,16,U,GT3,T,4,4,teacher,teacher,home,mother,2,2,0,yes,yes,no,no,no,yes,yes,yes,5,3,2,1,1,4,1.0,12,13,13
2639,MS,M,17,U,GT3,T,2,3,services,other,other,mother,1,1,0,no,yes,no,no,yes,yes,no,no,4,4,3,1,1,1,6.0,10,11,11
2640,GP,M,16,U,GT3,T,3,2,teacher,at_home,reputation,father,1,2,0,no,yes,no,yes,yes,yes,no,no,2,4,3,1,1,2,2.0,10,11,10
2641,MS,M,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,1,3.0,13,13,14
2642,GP,F,16,U,GT3,T,2,2,services,at_home,other,father,2,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,5,0.0,12,13,14
2643,MS,M,17,U,GT3,T,1,1,at_home,other,course,other,2,2,0,no,no,no,no,no,yes,yes,yes,4,4,5,1,2,4,6.0,17,16,16
2644,GP,F,15,R,LE3,A,4,4,teacher,at_home,course,father,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4,4,5,3,1,4,1.0,12,12,12
2645,GP,F,15,U,LE3,T,2,2,services,other,home,mother,2,2,0,yes,yes,no,no,yes,yes,yes,no,5,4,5,1,3,1,8.0,13,14,14
2646,GP,F,16,U,LE3,T,2,2,services,other,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,2,3,1,2,1,2.0,13,13,14
2647,MS,F,16,U,GT3,T,2,1,services,services,course,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,4,4,1,1,5,9.0,11,10,10
2648,GP,F,21,U,LE3,A,2,2,other,other,course,other,1,1,2,yes,no,no,yes,yes,yes,yes,no,4,4,4,1,1,3,1.0,10,9,10
2649,GP,M,15,U,GT3,T,1,3,services,services,reputation,mother,2,1,0,no,no,no,no,no,yes,yes,no,4,3,1,2,1,5,4.0,11,11,12
2650,GP,F,17,R,GT3,T,2,3,services,other,course,father,1,2,0,yes,no,yes,yes,yes,yes,no,no,4,2,3,1,2,5,1.0,10,9,9
2651,GP,F,17,U,LE3,A,1,2,other,other,reputation,mother,1,2,1,yes,yes,no,yes,yes,yes,yes,yes,1,4,5,1,1,3,4.0,10,9,11
2652,GP,F,17,U,GT3,T,4,1,teacher,at_home,course,mother,2,2,0,yes,yes,no,no,yes,yes,yes,yes,4,4,1,1,3,5,3.0,11,11,12
2653,GP,M,15,U,LE3,T,3,2,other,other,course,father,1,3,0,yes,yes,no,no,yes,yes,yes,no,4,3,2,1,1,2,4.0,12,12,14
2654,GP,F,15,U,GT3,T,1,1,at_home,at_home,home,father,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,3,5,1,1,5,3.0,14,13,13
2655,MS,M,15,U,GT3,T,4,4,teacher,other,course,mother,1,2,1,no,yes,no,no,no,no,no,no,3,4,4,1,4,1,25.0,4,0,0
2656,GP,M,17,U,GT3,T,4,2,health,at_home,course,mother,1,1,1,yes,no,yes,no,no,yes,yes,no,2,2,2,1,5,2,4.0,8,6,8
2657,GP,M,16,R,GT3,T,3,2,other,services,course,mother,3,2,0,no,yes,yes,no,yes,yes,yes,no,3,1,1,1,1,5,1.0,18,18,18
2658,MS,M,15,R,LE3,A,4,4,teacher,other,other,other,3,2,0,no,yes,no,yes,yes,yes,no,no,4,3,2,3,2,5,4.0,12,10,11
2659,GP,F,17,U,GT3,T,1,1,at_home,other,other,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,yes,4,2,5,1,5,5,5.0,12,12,12
2660,GP,M,17,U,GT3,T,1,1,other,other,home,mother,1,2,1,no,yes,no,no,yes,yes,yes,no,4,2,5,1,4,3,11.0,9,9,9
2661,GP,M,17,U,LE3,T,2,2,other,other,reputation,mother,2,3,0,no,no,no,yes,no,yes,yes,no,3,4,3,1,4,3,1.0,10,11,10
2662,GP,M,17,U,GT3,T,2,1,other,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,5,3,2,4,3,3.0,15,14,14
2663,GP,F,17,U,GT3,T,2,1,other,other,course,father,3,2,0,yes,no,no,yes,yes,yes,yes,no,3,4,2,1,2,5,4.0,13,12,13
2664,GP,F,16,U,LE3,T,1,1,other,other,course,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,3,1,2,2,0.0,14,14,14
2665,GP,M,17,U,GT3,T,3,3,at_home,services,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,5,3,1,2,4,8.0,9,11,12
2666,GP,M,16,U,LE3,T,3,2,health,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,3,1,3,1,9.0,7,8,7
2667,GP,F,18,U,GT3,T,2,2,services,other,course,mother,2,1,0,yes,no,no,no,no,yes,yes,no,3,1,3,1,1,4,3.0,12,15,15
2668,GP,F,18,U,GT3,T,4,4,other,teacher,home,mother,1,1,1,yes,yes,no,yes,yes,yes,yes,no,3,4,5,3,2,5,1.0,9,10,11
2669,MS,F,17,R,LE3,A,2,1,services,services,reputation,mother,2,1,0,yes,no,no,no,yes,yes,no,yes,4,4,3,1,2,1,5.0,16,16,17
2670,MS,M,16,U,GT3,T,4,4,health,services,home,mother,2,1,0,no,no,no,no,yes,no,yes,no,4,2,2,2,1,5,4.0,9,8,10
2671,MS,M,16,R,GT3,T,2,2,at_home,other,other,father,1,2,1,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,2,2,1.0,6,7,7
2672,MS,F,17,R,GT3,T,2,2,services,other,reputation,mother,1,3,0,yes,yes,no,no,yes,no,yes,no,3,4,2,5,1,5,4.0,12,11,12
2673,GP,F,16,U,LE3,T,1,1,at_home,other,course,mother,2,1,0,yes,yes,no,yes,yes,yes,no,yes,4,3,1,2,1,2,11.0,14,14,14
2674,GP,F,16,U,LE3,T,4,4,teacher,at_home,home,mother,3,1,0,yes,yes,no,yes,yes,yes,yes,no,4,3,5,2,3,1,5.0,11,13,13
2675,MS,M,18,U,GT3,T,4,4,teacher,services,course,mother,1,2,0,no,yes,no,yes,no,no,yes,yes,5,2,1,1,3,5,0.0,9,11,11
2676,GP,F,18,U,GT3,T,3,3,services,other,course,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,2,3,5,1,1,5,1.0,13,11,11
2677,GP,M,16,R,GT3,T,3,3,other,other,course,mother,2,3,0,no,yes,no,no,yes,yes,no,no,4,2,2,3,2,4,11.0,14,15,15
2678,GP,F,15,R,LE3,T,4,4,teacher,teacher,reputation,mother,3,3,0,yes,no,no,yes,yes,yes,yes,no,4,3,4,1,3,1,5.0,12,11,12
2679,GP,F,17,U,LE3,T,3,4,services,teacher,reputation,mother,4,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,5,1,1,4,1.0,13,11,11
2680,GP,F,15,U,GT3,T,4,4,teacher,services,course,father,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,3,2,5,3,2,2,6.0,12,13,12
2681,MS,F,18,R,GT3,T,2,2,services,other,course,mother,2,1,0,yes,yes,no,yes,no,yes,yes,no,4,3,5,1,1,5,3.0,13,14,14
2682,MS,M,20,U,LE3,T,3,2,services,other,other,mother,2,1,2,no,no,no,no,yes,yes,yes,yes,4,4,3,1,1,3,1.0,9,10,10
2683,MS,M,16,U,GT3,T,4,4,health,teacher,other,father,1,2,0,no,no,no,no,yes,yes,no,yes,5,1,5,3,3,3,8.0,13,14,13
2684,GP,F,17,U,GT3,T,2,2,at_home,other,course,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,5,1,4,1,5.0,12,13,15
2685,MS,M,15,U,GT3,T,3,1,other,services,other,father,2,2,0,no,yes,no,yes,no,yes,yes,yes,3,4,3,1,4,5,6.0,10,10,10
2686,MS,F,17,R,GT3,T,3,1,services,other,home,father,2,2,0,yes,no,no,no,yes,yes,no,yes,3,3,5,1,2,3,3.0,9,9,10
2687,GP,F,17,U,GT3,T,2,1,other,other,home,father,1,2,0,yes,yes,no,yes,yes,yes,no,no,4,3,4,1,1,3,17.0,15,14,15
2688,GP,F,17,R,GT3,T,1,2,at_home,other,home,father,2,3,0,yes,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,3.0,10,11,11
2689,GP,M,15,R,GT3,T,3,3,other,teacher,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,yes,4,3,5,1,3,5,1.0,12,13,14
2690,GP,F,17,U,GT3,T,4,2,services,other,course,father,2,1,0,yes,no,no,no,yes,yes,yes,yes,4,2,4,1,4,3,16.0,11,12,12
2691,MS,M,16,U,GT3,T,3,4,other,teacher,home,other,1,2,1,no,no,no,yes,yes,yes,yes,no,5,4,4,1,5,1,2.0,10,9,10
2692,GP,F,17,U,GT3,T,2,4,at_home,teacher,reputation,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,4,3,4,1,5,3,3.0,14,13,14
2693,GP,M,17,R,GT3,T,1,3,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,2,1.0,16,16,16
2694,GP,F,17,U,LE3,T,3,2,services,other,course,mother,2,2,0,yes,yes,no,no,yes,yes,yes,no,2,2,1,1,1,3,1.0,14,15,16
2695,GP,M,17,U,GT3,T,4,4,at_home,services,home,father,1,2,0,no,no,no,no,no,yes,no,yes,4,3,3,1,5,1,6.0,10,11,11
2696,GP,M,17,U,GT3,T,1,1,at_home,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,yes,4,4,2,1,4,5,1.0,12,12,12
2697,GP,M,17,U,GT3,T,2,3,at_home,other,course,mother,2,1,1,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,3,2,4.0,7,0,0
2698,GP,F,16,U,GT3,T,3,3,services,other,course,father,2,4,0,yes,yes,no,yes,yes,yes,no,no,5,3,1,1,3,3,0.0,13,12,13
2699,GP,F,17,R,GT3,T,2,1,other,other,reputation,father,3,2,0,yes,yes,no,no,yes,yes,yes,yes,1,2,2,2,2,4,2.0,11,11,11
2700,MS,F,18,R,LE3,T,4,4,other,services,course,mother,4,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,2,2,1,5,2.0,13,13,13
2701,GP,F,16,U,GT3,T,2,3,other,other,home,father,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,2,6.0,15,15,17
2702,MS,M,18,U,GT3,T,3,4,at_home,other,course,mother,2,3,1,no,no,no,yes,yes,no,yes,no,4,3,3,5,2,5,4.0,9,12,12
2703,GP,M,15,U,GT3,T,1,1,other,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,4,5,3.0,8,10,9
2704,GP,M,17,R,GT3,T,4,4,health,services,course,father,1,2,0,yes,no,no,yes,yes,yes,yes,yes,5,3,2,1,3,5,1.0,11,12,13
2705,GP,F,16,U,GT3,T,2,1,at_home,other,course,father,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,2,4,1,4,5,3.0,14,13,14
2706,GP,F,18,U,GT3,T,1,1,at_home,other,course,mother,1,4,0,yes,yes,no,no,yes,yes,yes,yes,4,4,3,4,2,1,1.0,14,14,15
2707,GP,F,17,U,GT3,T,4,3,health,services,course,mother,2,2,0,yes,no,no,yes,yes,yes,yes,no,3,4,1,1,5,5,1.0,13,12,13
2708,GP,F,16,U,GT3,T,2,4,other,services,reputation,mother,1,2,0,yes,no,no,yes,yes,yes,no,no,3,3,3,2,1,2,1.0,12,12,13
2709,MS,F,16,U,LE3,A,4,2,services,other,course,mother,2,2,0,yes,no,no,yes,yes,yes,yes,yes,2,3,3,1,4,4,1.0,17,18,17
2710,GP,F,18,U,GT3,T,2,2,other,other,reputation,mother,2,1,0,yes,no,no,yes,yes,yes,yes,yes,4,4,3,1,3,3,3.0,14,15,15
2711,GP,M,19,U,GT3,T,2,2,services,other,course,mother,1,2,1,no,no,no,yes,no,no,yes,no,3,4,3,2,3,3,0.0,9,9,9
2712,GP,F,16,R,LE3,A,1,1,other,at_home,home,mother,2,3,0,yes,yes,no,no,yes,yes,yes,no,5,5,3,2,1,5,8.0,12,12,13
2713,GP,M,18,R,GT3,T,3,4,services,teacher,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,3,3,1,3,3,12.0,12,13,15
2714,GP,F,18,U,GT3,T,4,1,teacher,other,course,father,1,2,0,yes,no,no,no,yes,yes,no,no,4,3,3,1,2,3,1.0,13,14,14
2715,MS,M,15,R,LE3,T,2,2,other,other,home,father,2,2,0,no,no,no,no,yes,yes,yes,no,3,3,2,1,1,1,4.0,10,11,12
2716,MS,M,18,R,GT3,T,2,2,at_home,services,home,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,1,3,2,2,4,1.0,10,11,12
2717,GP,F,17,U,GT3,T,2,3,other,other,other,father,1,4,0,yes,yes,no,yes,yes,yes,yes,yes,5,4,3,1,4,1,3.0,12,13,13
2718,GP,M,19,U,GT3,T,4,4,teacher,health,course,other,3,4,0,no,no,no,no,yes,yes,yes,no,4,4,4,3,1,3,4.0,13,12,12
2719,MS,F,19,U,GT3,T,2,2,other,other,course,mother,2,4,2,yes,yes,no,no,no,yes,yes,no,4,5,4,1,1,5,2.0,9,0,0
2720,GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,3,1,0,yes,yes,no,no,yes,no,no,yes,4,3,5,2,3,4,5.0,11,13,13
2721,GP,F,16,U,GT3,T,4,4,other,services,course,father,1,1,0,yes,no,no,no,yes,yes,yes,yes,5,2,4,1,5,5,4.0,12,11,12
2722,GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,1,yes,yes,no,yes,no,yes,yes,yes,5,4,5,4,2,3,1.0,10,11,11
2723,GP,M,16,U,GT3,T,4,3,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,no,3,3,1,3,3,3,9.0,12,13,12
2724,GP,M,16,U,LE3,T,2,2,at_home,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,2,3,2,1,3,1.0,14,13,13
