Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
2384,GP,F,15,U,GT3,A,1,1,at_home,services,course,mother,1,4,0,no,yes,yes,no,yes,yes,yes,yes,4,1,5,2,1,1,11.0,15,14,14
2385,MS,F,16,R,GT3,T,4,4,teacher,teacher,reputation,mother,3,1,0,no,yes,no,no,yes,yes,no,no,4,3,5,2,3,5,4.0,10,13,13
2386,MS,M,19,R,LE3,T,3,3,services,other,home,mother,2,2,0,yes,no,no,no,yes,yes,yes,no,4,5,4,1,2,5,3.0,10,11,11
2387,GP,M,17,U,LE3,A,3,1,other,other,course,mother,1,4,0,yes,yes,no,yes,yes,yes,yes,no,4,1,3,1,2,5,1.0,15,15,14
2388,GP,F,17,U,GT3,T,3,3,services,services,course,mother,1,2,1,yes,no,no,no,yes,yes,yes,no,4,3,3,1,1,5,1.0,10,11,11
2389,GP,M,18,U,GT3,T,2,2,at_home,other,home,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,3,3,5,2,1,5,0.0,13,12,12
2390,GP,M,18,U,GT3,A,2,1,other,services,reputation,other,2,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,3,2,24.0,18,17,18
2391,GP,M,18,U,LE3,T,2,4,services,teacher,home,other,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4,3,4,1,5,5,1.0,12,11,11
2392,GP,F,16,U,GT3,T,3,2,at_home,other,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,no,2,4,4,1,4,1,3.0,15,15,15
2393,GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,5,5,1,1,1,2,2.0,7,9,9
2394,GP,F,18,U,LE3,T,3,3,services,at_home,home,mother,1,2,0,no,yes,no,no,yes,no,yes,yes,4,3,3,1,4,5,0.0,11,11,11
2395,MS,F,17,U,GT3,T,4,2,services,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,1,2,12.0,5,0,0
2396,GP,M,16,U,GT3,A,1,3,other,other,course,mother,1,2,0,yes,yes,no,no,yes,yes,no,no,4,2,4,1,1,5,11.0,12,13,13
2397,GP,F,17,U,GT3,T,1,2,other,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,3,4.0,11,12,14
2398,GP,F,19,R,GT3,T,4,4,services,other,course,other,2,3,2,yes,yes,no,yes,yes,no,no,no,5,1,2,2,4,2,10.0,9,9,8
2399,GP,F,17,U,GT3,T,2,2,health,other,reputation,mother,1,2,0,yes,yes,no,yes,no,yes,yes,yes,5,2,4,1,1,4,3.0,14,11,12
2400,GP,M,16,U,GT3,T,1,1,at_home,at_home,home,father,2,3,0,yes,yes,no,yes,no,yes,yes,yes,5,1,4,1,1,3,0.0,12,13,12
2401,GP,F,16,R,GT3,T,4,4,other,other,reputation,mother,1,3,0,yes,no,no,yes,yes,yes,no,no,5,1,4,2,2,4,4.0,15,17,17
2402,GP,F,18,U,GT3,A,3,3,health,at_home,reputation,mother,2,1,0,yes,no,no,no,no,yes,yes,no,4,1,2,1,1,3,4.0,12,13,13
2403,GP,M,17,R,GT3,T,3,2,at_home,services,home,mother,2,3,0,yes,no,no,yes,no,yes,yes,no,4,4,3,1,1,2,11.0,13,14,15
2404,GP,M,18,U,GT3,T,4,1,teacher,other,reputation,mother,1,2,1,yes,no,no,yes,yes,yes,yes,no,5,3,5,1,3,5,0.0,13,14,14
2405,MS,M,17,U,GT3,T,1,1,other,services,course,father,2,2,3,yes,yes,no,yes,yes,yes,no,no,4,5,4,1,1,4,4.0,8,10,10
2406,GP,F,17,U,LE3,T,1,1,other,other,home,father,2,3,0,no,yes,no,no,yes,yes,yes,no,2,3,2,1,3,5,4.0,12,12,12
2407,GP,F,16,R,LE3,T,3,2,at_home,services,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,1,5,4,1,5,0.0,15,15,15
2408,MS,F,17,U,GT3,T,3,3,other,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,5,4,2,1,5,1.0,14,13,13
2409,GP,F,18,R,GT3,T,3,2,services,other,home,mother,2,3,0,no,no,no,no,yes,yes,no,yes,4,3,3,1,5,3,2.0,12,12,13
2410,GP,F,15,R,GT3,T,1,4,other,teacher,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,1,4,1,2,3,4,14.0,10,11,10
2411,MS,F,19,U,GT3,A,2,1,other,other,reputation,other,2,2,1,no,yes,no,yes,yes,no,yes,no,4,1,4,1,1,5,9.0,7,8,5
2412,MS,M,17,R,GT3,T,2,2,other,services,home,father,1,4,3,yes,no,no,yes,yes,yes,no,no,5,4,2,1,3,3,10.0,8,8,10
2413,MS,M,15,U,LE3,T,4,4,other,health,other,mother,1,3,0,yes,yes,no,no,yes,yes,yes,yes,3,4,4,1,2,5,3.0,14,14,14
2414,GP,F,16,U,GT3,T,1,1,other,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,3,3,1,5,4.0,14,16,17
2415,MS,F,17,R,GT3,T,2,4,services,health,course,mother,1,1,3,yes,yes,no,no,yes,no,yes,yes,3,2,4,1,1,3,1.0,8,7,8
2416,MS,F,18,R,LE3,T,3,2,other,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,1,3,3,1,4,5,1.0,8,5,8
2417,MS,F,18,U,GT3,A,0,2,at_home,services,course,other,1,1,0,no,no,no,no,no,yes,yes,yes,4,4,3,1,3,2,1.0,16,15,15
2418,MS,M,16,R,GT3,T,2,1,other,other,course,mother,1,1,0,yes,no,no,no,yes,yes,yes,no,5,3,3,1,2,1,0.0,10,8,8
2419,GP,F,15,R,GT3,T,2,2,at_home,other,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,3,2,2,1,4,5,13.0,13,12,13
2420,MS,F,19,U,GT3,A,3,2,other,health,home,other,1,4,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,2,5,1.0,14,14,14
2421,GP,M,17,U,GT3,T,1,2,other,at_home,other,mother,1,2,0,yes,no,no,yes,no,yes,yes,yes,5,3,2,2,4,3,3.0,16,16,16
2422,MS,F,17,R,LE3,T,3,3,other,other,reputation,father,4,1,0,no,yes,no,no,yes,yes,no,yes,3,3,4,1,3,1,4.0,15,14,14
2423,GP,F,16,U,GT3,T,3,2,services,other,reputation,mother,1,2,0,no,no,no,yes,no,yes,no,no,1,5,5,1,2,1,1.0,13,12,13
2424,MS,F,15,U,LE3,T,3,3,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,5,2,1,1,5,3.0,15,14,15
2425,GP,F,17,U,GT3,T,4,4,teacher,other,other,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,5,4,5,1,2,3,3.0,12,12,13
2426,GP,M,16,U,GT3,T,2,2,services,other,course,other,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,3,3,1,3,5,2.0,15,16,16
2427,GP,M,18,U,GT3,A,2,2,at_home,services,course,mother,1,1,0,yes,no,no,no,yes,yes,yes,no,3,3,2,1,3,5,1.0,16,17,17
2428,GP,F,17,U,GT3,T,4,1,health,other,course,mother,1,3,0,no,yes,no,no,no,yes,yes,yes,3,3,3,1,2,5,4.0,15,14,15
2429,MS,F,16,U,LE3,T,4,3,health,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,4,5,2,1,3,3,4.0,14,13,13
2430,GP,M,19,U,GT3,T,2,1,other,services,course,mother,3,1,1,yes,yes,no,yes,yes,yes,yes,yes,5,3,5,1,3,4,0.0,10,11,12
2431,GP,M,16,U,GT3,T,2,1,other,other,other,father,2,2,0,yes,yes,no,no,yes,yes,no,no,4,4,2,3,3,5,1.0,13,17,17
2432,MS,F,16,U,GT3,T,1,1,other,other,other,father,1,4,0,no,yes,no,yes,no,yes,yes,no,4,2,3,1,2,3,5.0,7,8,5
2433,GP,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,2,4,3,29.0,10,11,11
2434,GP,M,17,U,GT3,T,1,1,other,other,course,mother,4,4,0,yes,no,no,no,yes,yes,yes,no,4,3,2,2,1,4,4.0,14,17,15
2435,GP,F,15,U,GT3,T,1,1,services,other,course,mother,1,2,0,no,no,no,yes,no,yes,no,yes,4,1,5,2,1,3,10.0,12,13,12
2436,MS,F,18,R,LE3,T,2,2,services,other,other,father,2,1,0,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,17.0,13,13,13
2437,GP,M,16,U,GT3,T,4,2,services,at_home,reputation,mother,1,2,0,yes,yes,no,no,no,yes,yes,no,3,3,4,1,1,3,3.0,13,14,14
2438,GP,M,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,yes,yes,no,no,yes,yes,yes,yes,4,3,1,2,2,5,8.0,14,14,15
2439,MS,M,16,R,GT3,T,1,1,other,services,course,father,3,1,1,yes,no,no,yes,no,yes,yes,no,3,4,2,1,1,1,2.0,10,9,11
2440,GP,M,17,U,LE3,T,3,1,other,other,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,5,1,2,5,1.0,13,14,14
2441,GP,F,17,U,GT3,T,4,4,other,services,home,mother,2,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,3,5,6.0,13,14,15
2442,GP,M,15,R,GT3,T,2,2,services,services,course,father,3,3,0,yes,yes,no,yes,yes,yes,no,no,4,2,3,1,1,2,9.0,13,12,13
2443,GP,M,16,U,GT3,T,2,2,other,other,reputation,father,1,3,0,yes,yes,no,yes,yes,yes,no,yes,5,3,1,1,1,5,1.0,14,14,15
2444,MS,F,18,R,GT3,T,2,1,health,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,1,1,15.0,9,7,9
2445,GP,M,17,U,LE3,T,2,2,other,other,home,father,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,3,1,3,5,2.0,10,10,1
2446,MS,F,19,R,GT3,T,2,1,services,other,reputation,mother,3,1,1,no,yes,no,yes,no,no,no,yes,4,3,1,1,1,4,1.0,8,9,9
2447,MS,F,15,R,GT3,T,4,3,health,services,other,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,4,5,3,1,4,1.0,7,7,8
2448,MS,F,18,U,GT3,T,3,4,other,teacher,course,mother,1,2,0,no,yes,no,yes,yes,yes,no,yes,5,3,4,3,2,4,6.0,11,12,12
2449,GP,F,18,U,GT3,T,2,3,other,other,course,father,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,1,5,2,3,5,1.0,13,13,14
2450,GP,F,16,U,GT3,T,3,2,other,services,home,father,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,2,1,1,1,3,0.0,11,9,10
2451,GP,M,18,U,LE3,T,1,1,at_home,services,home,father,1,3,0,yes,no,no,no,yes,yes,yes,yes,1,3,2,1,3,3,2.0,14,17,17
2452,MS,M,18,U,GT3,A,3,2,other,services,course,mother,1,2,0,yes,yes,no,yes,yes,yes,no,yes,4,2,5,2,1,4,18.0,10,8,9
2453,GP,F,16,U,GT3,T,3,2,other,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,4,5,6.0,10,12,13
2454,MS,M,19,U,LE3,T,4,4,at_home,services,other,mother,1,3,2,yes,yes,no,yes,yes,yes,yes,yes,4,1,5,1,3,5,1.0,5,5,7
2455,GP,F,15,U,LE3,T,2,3,services,other,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,4,3,6.0,13,14,13
2456,MS,F,17,R,GT3,T,2,2,at_home,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,4,1,2,3,26.0,12,13,12
2457,GP,F,16,U,GT3,T,3,4,services,teacher,course,mother,1,4,0,no,no,no,no,yes,yes,no,no,5,4,3,1,1,4,0.0,17,17,17
2458,GP,F,18,U,LE3,T,0,2,at_home,services,reputation,mother,1,1,0,yes,no,no,no,yes,yes,yes,yes,4,3,3,5,2,5,0.0,14,15,15
2459,GP,M,17,U,GT3,T,3,3,services,services,course,mother,1,3,0,yes,yes,no,yes,no,yes,yes,no,5,2,4,1,2,4,3.0,9,8,10
2460,GP,F,15,U,LE3,T,4,3,other,other,home,father,1,1,0,no,yes,no,no,yes,yes,no,no,3,3,5,1,4,5,0.0,12,11,11
2461,GP,M,18,U,LE3,A,4,4,teacher,teacher,course,mother,1,1,0,yes,no,no,yes,yes,yes,yes,yes,2,2,1,3,4,5,8.0,11,11,12
2462,MS,M,16,U,GT3,T,2,1,other,at_home,course,father,1,4,1,yes,no,no,no,yes,yes,yes,no,4,3,3,1,1,5,6.0,7,5,0
2463,GP,M,15,U,GT3,T,2,2,at_home,other,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,no,4,1,1,1,5,5,0.0,11,12,12
2464,GP,F,16,U,GT3,T,1,1,at_home,services,course,father,1,1,0,yes,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,5,6.0,17,18,17
2465,MS,M,16,R,LE3,T,2,1,other,services,home,mother,2,2,0,yes,no,no,yes,yes,yes,yes,no,4,3,3,1,4,5,1.0,10,10,10
2466,MS,M,16,U,LE3,T,1,1,at_home,at_home,reputation,mother,2,1,0,yes,yes,no,no,yes,yes,no,no,5,1,1,3,4,2,1.0,12,13,14
2467,GP,M,17,U,LE3,T,4,2,teacher,other,course,mother,1,1,0,yes,no,no,no,yes,yes,yes,no,3,3,3,1,3,2,1.0,15,15,15
2468,MS,F,17,U,LE3,A,3,2,other,other,home,mother,1,2,1,no,yes,no,yes,no,yes,yes,yes,4,3,2,1,4,3,16.0,10,9,10
2469,GP,F,16,U,LE3,T,3,4,other,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,3,4,2,1,3,1,2.0,17,18,18
2470,GP,F,17,U,LE3,T,3,4,at_home,teacher,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,2,2,2,5,0.0,16,15,16
2471,MS,F,18,U,GT3,T,1,1,other,services,other,mother,2,2,0,no,no,no,no,no,yes,yes,no,4,2,2,4,3,2,2.0,11,11,12
2472,GP,M,15,U,GT3,T,4,3,other,other,home,father,2,2,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,2,1,2,5,1.0,13,12,13
2473,MS,M,15,R,LE3,T,3,1,other,at_home,other,mother,2,2,0,yes,no,no,yes,no,yes,yes,yes,4,5,4,1,1,1,2.0,14,13,13
2474,GP,F,15,U,LE3,T,4,3,teacher,other,other,mother,1,1,0,yes,yes,no,no,yes,yes,yes,yes,5,3,3,2,3,5,8.0,11,11,11
2475,GP,F,18,U,GT3,T,2,2,services,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,1,1,4,3.0,13,13,14
2476,GP,M,16,R,GT3,T,2,3,other,other,course,mother,2,2,0,yes,no,no,no,yes,yes,yes,yes,4,2,4,1,1,5,5.0,16,16,16
2477,GP,M,19,R,GT3,T,3,3,other,other,reputation,mother,2,1,2,yes,no,no,no,yes,yes,yes,no,4,3,4,1,1,4,6.0,14,13,13
2478,MS,F,18,R,GT3,T,2,2,services,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,1,1,1.0,10,11,11
2479,GP,F,18,U,GT3,T,4,4,other,teacher,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,3,3,3,1,2,3,4.0,12,12,13
2480,GP,M,15,R,GT3,T,2,1,other,other,reputation,mother,2,2,0,yes,no,no,no,yes,yes,yes,no,4,3,4,3,1,1,0.0,13,13,13
2481,MS,M,17,U,GT3,T,4,3,other,services,reputation,mother,3,3,0,yes,yes,no,yes,yes,yes,no,no,5,3,2,1,3,3,1.0,10,11,10
2482,GP,M,15,R,LE3,T,4,4,health,teacher,home,mother,2,1,1,yes,no,no,no,no,yes,yes,no,5,4,2,1,1,1,3.0,10,9,10
2483,GP,M,18,U,LE3,A,2,2,services,other,reputation,mother,1,3,0,yes,no,no,yes,yes,yes,yes,yes,5,3,4,1,2,3,3.0,12,13,13
2484,MS,F,18,U,GT3,T,4,4,services,health,other,father,2,3,2,no,no,no,no,yes,no,yes,yes,4,2,2,1,1,5,0.0,9,9,9
2485,MS,M,16,R,GT3,A,1,3,services,other,course,mother,2,1,0,yes,yes,no,yes,yes,yes,yes,yes,2,1,2,1,1,3,1.0,8,9,10
2486,GP,F,17,U,GT3,T,3,3,services,other,home,father,1,4,0,no,yes,no,yes,no,yes,yes,no,4,3,3,2,2,5,3.0,12,13,14
2487,GP,F,17,U,GT3,T,4,4,teacher,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,1,1,3,5,6.0,14,13,14
2488,MS,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,5,5,1.0,12,13,12
2489,GP,M,17,U,GT3,T,3,1,at_home,services,home,mother,4,2,0,yes,no,no,yes,yes,yes,no,no,2,2,4,1,3,1,1.0,14,13,13
2490,GP,F,18,U,GT3,T,2,2,other,other,reputation,father,1,2,0,yes,no,no,yes,yes,yes,yes,no,4,3,4,1,2,1,6.0,8,8,10
2491,GP,M,16,U,LE3,T,1,1,other,other,course,father,1,1,0,yes,yes,no,no,yes,yes,yes,yes,4,2,1,1,3,1,4.0,12,13,14
2492,GP,M,15,U,GT3,A,4,2,services,services,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,5,3,2,1,4,3,4.0,11,9,11
2493,GP,M,17,U,LE3,A,4,4,teacher,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,yes,yes,3,3,2,1,2,5,16.0,8,6,8
2494,GP,M,16,U,GT3,T,1,0,other,other,other,father,2,3,0,yes,no,no,yes,no,yes,yes,no,4,5,2,1,4,3,0.0,11,12,13
2495,MS,F,18,U,LE3,T,1,1,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,4,2,1,2,3,9.0,13,14,14
2496,GP,F,15,U,LE3,T,2,4,other,teacher,reputation,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,4,1.0,15,16,17
2497,GP,F,17,R,GT3,T,4,3,teacher,services,course,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,2,2,1,3,10.0,10,9,10
2498,GP,M,16,U,GT3,T,1,4,other,other,reputation,father,1,3,0,yes,no,no,no,yes,yes,yes,no,5,4,5,1,1,5,1.0,13,13,14
2499,MS,F,18,U,GT3,T,4,4,other,services,course,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,4,3,3,1,1,3,3.0,15,14,16
2500,GP,F,15,U,LE3,T,2,2,at_home,other,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,5,2,2,1,1,4.0,10,10,10
2501,GP,F,15,U,LE3,T,4,4,health,teacher,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,2,1,17.0,18,18,18
2502,GP,F,17,U,GT3,T,4,4,teacher,services,reputation,father,1,1,0,no,no,no,yes,yes,yes,yes,yes,5,2,5,1,2,1,1.0,12,11,11
2503,GP,F,16,U,GT3,A,2,1,at_home,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,1,4,3,1,2,3,2.0,12,12,13
2504,GP,F,18,U,GT3,T,3,1,other,other,reputation,mother,1,1,3,no,yes,no,yes,no,yes,yes,no,4,3,3,1,3,5,0.0,10,9,10
2505,MS,F,16,R,LE3,T,3,3,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,no,4,4,3,1,1,5,21.0,12,11,11
2506,GP,F,16,U,LE3,A,4,2,teacher,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,2,2,1.0,13,12,14
2507,GP,F,16,U,GT3,T,2,2,health,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,5,2,1,1,6.0,10,11,12
2508,GP,F,18,U,LE3,A,1,1,at_home,at_home,home,mother,1,3,0,no,yes,no,no,no,yes,yes,yes,3,3,4,1,2,4,9.0,12,13,14
2509,MS,F,18,U,GT3,T,2,2,services,other,course,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,3,1,1,1,5,3.0,14,13,14
2510,GP,F,15,U,LE3,T,4,4,services,teacher,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,no,yes,4,3,3,1,2,4,1.0,10,10,9
2511,MS,F,16,R,GT3,T,4,3,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,3,2,5,2.0,7,8,8
2512,GP,M,15,U,LE3,T,3,3,services,other,reputation,mother,1,1,0,yes,no,no,no,yes,yes,no,no,4,3,1,1,2,5,2.0,11,11,11
2513,GP,M,15,U,GT3,T,2,2,at_home,other,course,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,2,4,5,1,4,1,0.0,13,11,11
2514,MS,F,16,U,GT3,T,2,1,other,other,other,father,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,5,2,1,3,5,1.0,10,11,11
2515,GP,M,16,U,GT3,T,3,2,other,other,course,father,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4,2,4,1,4,5,3.0,11,12,12
2516,MS,F,18,U,GT3,A,3,2,at_home,other,reputation,mother,2,1,0,no,yes,no,yes,yes,yes,no,no,4,4,3,2,1,5,1.0,10,8,8
2517,GP,F,18,U,GT3,A,3,1,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0.0,14,15,16
2518,GP,F,15,U,GT3,T,1,1,other,at_home,home,mother,1,2,0,yes,yes,no,no,no,yes,no,no,4,3,1,1,1,5,0.0,17,18,18
2519,MS,M,17,R,GT3,T,4,4,other,services,other,mother,3,2,0,yes,no,no,no,yes,yes,yes,no,2,3,4,3,1,5,2.0,17,18,18
2520,GP,M,16,U,LE3,T,1,1,at_home,services,course,mother,2,4,0,yes,yes,no,no,yes,yes,yes,no,5,3,5,1,2,3,4.0,16,16,17
2521,GP,M,16,U,GT3,A,2,3,at_home,other,reputation,mother,1,3,0,yes,no,no,no,no,no,yes,no,5,3,3,1,1,1,1.0,18,18,18
2522,MS,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,1,3,4,0.0,17,18,17
2523,GP,F,15,R,LE3,T,1,2,other,services,reputation,mother,3,2,0,no,no,no,yes,no,yes,yes,no,5,3,3,1,2,3,6.0,15,15,16
2524,GP,F,18,U,GT3,T,1,1,other,services,reputation,mother,2,1,0,no,yes,no,no,yes,yes,yes,yes,2,2,3,1,1,2,0.0,13,11,11
2525,GP,M,18,U,GT3,T,0,2,other,other,reputation,father,1,3,0,yes,no,yes,no,yes,yes,yes,yes,2,3,2,1,1,5,1.0,12,12,12
2526,GP,M,15,R,GT3,T,4,4,teacher,other,home,mother,2,1,0,yes,yes,no,yes,yes,yes,no,no,3,4,4,1,1,3,6.0,12,12,13
2527,MS,F,15,U,GT3,T,4,2,teacher,other,other,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,2,2,1.0,15,13,14
2528,GP,M,18,U,GT3,T,1,2,other,other,home,other,1,1,0,yes,no,no,yes,no,yes,yes,yes,4,1,3,1,1,2,4.0,15,15,15
2529,GP,M,16,U,GT3,T,1,1,other,services,course,father,1,2,0,yes,no,no,no,yes,yes,yes,no,4,3,5,1,3,3,4.0,10,10,11
2530,MS,F,15,U,GT3,T,1,3,at_home,other,reputation,father,1,1,0,yes,yes,no,no,yes,yes,yes,yes,4,3,4,2,1,5,2.0,16,16,16
2531,GP,M,17,U,GT3,T,2,2,other,other,home,mother,1,2,1,yes,yes,no,yes,yes,yes,yes,yes,2,4,1,2,2,5,1.0,7,0,0
2532,GP,M,15,R,GT3,T,4,1,other,other,course,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,5,5,4,2,3,5,3.0,12,11,13
2533,GP,M,17,U,GT3,T,4,4,other,health,reputation,mother,1,2,0,yes,yes,no,yes,no,yes,yes,no,4,4,3,2,1,5,17.0,12,12,13
2534,MS,M,17,R,LE3,T,4,4,teacher,health,course,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,yes,4,4,2,3,5,5,14.0,15,15,15
2535,GP,F,17,U,GT3,T,4,4,other,services,course,mother,3,2,0,no,yes,no,yes,yes,no,yes,no,4,5,4,1,2,2,6.0,11,11,12
2536,GP,F,18,U,GT3,T,2,3,services,other,home,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,1,3,4,2,1,2.0,12,11,12
2537,MS,F,17,U,LE3,A,2,2,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,3,2,1.0,11,12,14
2538,GP,F,18,R,GT3,T,4,2,teacher,other,reputation,mother,2,1,0,no,yes,no,yes,yes,no,yes,no,5,5,2,1,1,4,4.0,11,12,11
2539,GP,M,17,R,GT3,T,1,1,at_home,services,course,mother,3,2,0,yes,yes,no,no,yes,yes,no,yes,3,3,3,1,1,1,5.0,15,16,16
2540,MS,F,18,R,GT3,T,4,3,services,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,4,1,2,3,1,3,9.0,8,9,9
2541,GP,M,17,R,LE3,T,3,3,services,other,home,mother,2,1,0,yes,yes,no,yes,yes,yes,no,yes,4,5,5,5,4,5,6.0,9,10,9
2542,GP,F,15,U,LE3,T,4,2,health,services,course,mother,3,2,0,no,no,no,no,yes,yes,yes,no,3,3,5,2,2,5,4.0,13,14,14
2543,GP,M,16,U,GT3,T,1,1,at_home,teacher,course,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,5,5,2,1,2,5,4.0,15,14,15
2544,GP,F,18,U,GT3,T,3,4,teacher,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,no,1,4,3,4,3,5,1.0,15,14,15
2545,MS,F,17,R,LE3,T,2,3,services,other,home,mother,2,4,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,1,2,1,1.0,11,12,13
2546,GP,M,17,U,GT3,T,2,2,at_home,other,course,mother,1,3,0,yes,yes,no,yes,yes,no,yes,no,5,2,2,1,3,3,4.0,9,10,9
2547,GP,M,16,U,GT3,T,3,2,services,other,course,mother,1,1,0,yes,no,no,no,no,yes,yes,no,4,3,3,1,1,3,2.0,11,11,12
2548,MS,F,17,U,LE3,T,2,2,other,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,2,2,1.0,13,14,14
2549,MS,M,17,R,LE3,T,3,3,other,other,home,father,2,2,3,yes,yes,no,yes,yes,no,yes,yes,4,4,2,1,3,2,4.0,8,8,8
2550,GP,M,18,U,GT3,T,2,1,other,other,reputation,mother,1,1,0,yes,yes,no,no,yes,yes,no,no,3,4,4,1,3,1,1.0,12,12,12
2551,GP,M,16,U,GT3,A,2,2,other,other,reputation,mother,2,2,0,yes,no,yes,yes,yes,yes,yes,yes,4,4,4,3,2,5,1.0,12,13,13
2552,MS,F,16,R,GT3,T,1,1,at_home,other,home,father,2,4,2,no,yes,no,yes,yes,yes,yes,no,3,1,2,1,1,2,1.0,7,8,8
2553,GP,M,22,R,GT3,T,4,3,teacher,services,reputation,mother,3,2,3,yes,yes,no,yes,yes,yes,yes,yes,5,4,4,3,2,3,12.0,8,8,8
2554,GP,F,16,U,GT3,T,4,2,other,services,home,father,2,1,0,yes,yes,no,no,yes,no,yes,yes,4,3,4,1,5,5,1.0,14,15,15
